"source_uri","embedding_text"
"docs_key://automation/me_c_mk2/alarms/ACU1-1204-NA04.html","Alarm ACU1-1204-NA04



ACU\* / I/O Configuration / Ch33,1204-NA,Lube Oil Pressure (bar / Suprv. Ch33,1204-NA,Lube Oil Pressu.

Alarm ACU1-1204-NA04
====================

Suprv. Ch33,1204-NA,Lube Oil Pressu.

Description
-----------

The alarm indicates that the signal from the sensor connected to the specified channel is outside the legal range. The sensor should give a signal between 4 mA to 20 mA.

Cause
-----

Most probably a failure in the cabling to the sensor, or  
failure of the sensor, or missing sensor power supply, or  
failure of the input of the ACU1 Controller.

Effect
------

Supervision of pump inlet pressure is missing. Make sure that the pump has inlet oil supply.

Suggested actions
-----------------

Check the cabling to the sensor, according to the installation drawings.  
Check that the sensor has sufficient power supply (if it is a 2-wire sensor, the supply is integrated in the signal).   
Check the current into terminal ""C"" of the channel. It must be within 4 mA and 20 mA.   
If the current is above or below the range, the current out of the sensor must be checked.  
If the current into the ACU1 Controller is within the range, while the alarm is present, the ACU1 Controller may be damaged and must be replaced."
"docs_key://automation/me_c_mk2/alarms/GROUP-N0-CCU9.html","Alarm GROUP-N0-CCU9



GROUP: Net A not connected to CCU9.

Alarm GROUP-N0-CCU9
===================

GROUP: Net A not connected to CCU9.

Description
-----------

CCU9 Controller not connected to network A  
  
This group alarm is raised because both EICU A and EICU B report, that the CCU9 Controller is disconnected from network A. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Cable failure.  
- CCU9 Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- CCU9 Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SACU2-SOU0480.html","Alarm SACU2-SOU0480



SACU2 / SOU: Seal Oil Unit / SOU Pump Control / Too High ACCU Charge Frequency.

Alarm SACU2-SOU0480
===================

Too High ACCU Charge Frequency.

Description
-----------

Seal Oil Unit accumulator is charged too often.

Cause
-----

- Accumulator membrane broken  
- Accu N2 precharing pressure low   
- Excessicve consumption of seal on engine due to: broken sealing or wear of components.

Effect
------

Excessive comsumption of seal oil.

Suggested actions
-----------------

- Check Accumulator N2 precharging pressure  
- Start Seal Oil Unit locally and monitor the seal oil pressure PT6131 without sending seal oil to engine in order to evaluate if the failure is internal in SOU."
"docs_key://automation/me_c_mk2/alarms/ACU1-116071.html","Alarm ACU1-116071, ACU2-116071, ACU3-116071



ACU\* / TC Cut Out / Supervision / CCV Closed in TCCI State.

Alarm ACU1-116071, ACU2-116071, ACU3-116071
===========================================

CCV Closed in TCCI State.

Description
-----------

Compressor Cut Out Valve is fully closed but the Turbocharger Cut Out state is deactivated.

Cause
-----

- Failure on air supply to valves.  
- Valve failure.  
- Signal or cabling failure on the valve feedback or setpoint.

Effect
------

- Compressor is cut out while turbine might be cut in. Risk of turbocharger overspeed!  
- Cancellable slowdown activated.

Suggested actions
-----------------

- Slow down engine.  
- Investigate Compressor Cut Out Valve."
"docs_key://automation/me_c_mk2/alarms/SACU2-SOU0316.html","Alarm SACU2-SOU0316



SACU2 / SOU: Seal Oil Unit / Tank Ventilation / SOU Tank Vent Flow: On Fail.

Alarm SACU2-SOU0316
===================

SOU Tank Vent Flow: On Fail.

Description
-----------

Seal Oil Unit Tank Vent is running, but feedback from Flow switches (FS6125-A,6125-B) are ""Off.

Cause
-----

Flow Switch or Tank Ventilation:  
- Cabling failure, or  
- Sensor failure  
  
Flow Switch Failure, or  
Tank Ventilation Failure, or  
Ventilation Pipe Leakage/Blockage.

Effect
------

During dual fuel Operation:  
- Dual fuel stop  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

Check:  
- Cabling  
- Flow Switches  
- Tank Ventilation  
- Starter Cabinet for Blower."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-12A2.html","Alarm SCSU3-0211-12A2



SCSU\* / Cylinder Safety / Cyl 12: Status / Cyl 12: Alarms / Cyl 12: ELWI Valve Failure.

Alarm SCSU3-0211-12A2
=====================

Cyl 12: ELWI Valve Failure.

Description
-----------

ELWI/ELBI valve cannot operate.

Cause
-----

- Internal ELWI/ELBI valve failure, or  
- Power failure, or  
- Cable failure.

Effect
------

During dual fuel operation:  
- Dual fuel shutdown  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable  
  
During DF Operation Cut-out:  
- No effect on dual fuel operation.

Suggested actions
-----------------

Check:  
- Cabling and power to ELWI valve  
- Test ELWI valve. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Gas Block'."
"docs_key://automation/me_c_mk2/alarms/ACU1-116069.html","Alarm ACU1-116069, ACU2-116069, ACU3-116069



ACU\* / TC Cut Out / Supervision / CCV and BBV Open in TCCO State.

Alarm ACU1-116069, ACU2-116069, ACU3-116069
===========================================

CCV and BBV Open in TCCO State.

Description
-----------

Compressor Cut Out Valve and EGR Blower Bypass Valve are fully open but the Turbocharger Cut Out state is active.

Cause
-----

- Failure on air supply to valves.  
- Valve failure.  
- Signal or cabling failure on the valve feedback or setpoint.

Effect
------

- Compressor cut in while the turbine might be cut out.  
- Risk of turbocharger running in reverse, possibly damaging the turbocharger!  
- Cancellable slowdown activated.

Suggested actions
-----------------

- Slow down engine.  
- Investigate Compressor Cut Out Valve and EGR Blower Bypass Valve."
"docs_key://automation/me_c_mk2/alarms/GROUP-AR-SPCU.html","Alarm GROUP-AR-SPCU



GROUP: SPCU not in Normal mode.

Alarm GROUP-AR-SPCU
===================

GROUP: SPCU not in Normal mode.

Description
-----------

SPCU Controller is not in normal operating mode.

Cause
-----

- SPCU Controller is restarting after power off/on.  
- SPCU Controller in test or configuration mode.  
- SPCU Controller failure.

Effect
------

During dual fuel Operation:  
- Dual fuel stop  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

Check SPCU Controller mode status.  
  
If in test or configuration mode: Restart in normal mode.  
  
If no mode is visible: Wait for SPCU Controller to finish restart.  
  
If the problem persists: Replace SPCU Controller."
"docs_key://automation/me_c_mk2/alarms/GROUP-TAE.html","Alarm GROUP-TAE



GROUP: Tacho Allignment Error.

Alarm GROUP-TAE
===============

GROUP: Tacho Allignment Error.

Description
-----------

One or both encoders are misaligned.

Cause
-----

Tacho set A adjustment differ slightly from tacho set B adjustment.

Effect
------

Engine performance may be affected.

Suggested actions
-----------------

If the alarm 'Tacho set A failure' or 'Tacho set B failure' is active: Ignore this alarm.   
  
If this alarm is the only tacho alarm:  
- Check and adjust Pmax.   
- At first opportunity:   
1. Inspect the mechanical condition of the encoders.   
2. Readjust the encoders  
3. Perform tacho test on MOP:  
Go to 'Maintenance ' -> 'Function Test' -> 'Tacho'   
Follow tacho test instructions  
  
NOTE  
If encoder A is readjusted or replaced: Perform PMI measurement, and restore tacho offset settings according to 0-diagram."
"docs_key://automation/me_c_mk2/alarms/GROUP-N0-SCSU1.html","Alarm GROUP-N0-SCSU1



GROUP: Net A not connected to SCSU1.

Alarm GROUP-N0-SCSU1
====================

GROUP: Net A not connected to SCSU1.

Description
-----------

SCSU1 not connected to network A.

Cause
-----

- Cable failure, or  
- DASU failure, or  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- DASU  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/GROUP-LHP-ECU.html","Alarm GROUP-LHP-ECU



GROUP: Low Hydraulic Pressure.

Alarm GROUP-LHP-ECU
===================

GROUP: Low Hydraulic Pressure.

Description
-----------

Maximum allowed fuel index is reduced due to insufficient hydraulic pressure.

Cause
-----

- Pump failure, or   
- Hydraulic leakage, or  
- Bypass valve failure.

Effect
------

- Engine load may be reduced.  
- Unstable speed and fuel index.   
- Too low pressure will cause shutdown.

Suggested actions
-----------------

To avoid unstable engine performance: Reduce engine load  
  
Check for:   
- Hydraulic pump related alarms   
- Hydraulic leakages   
- Failing bypass valves."
"docs_key://automation/me_c_mk2/alarms/GROUP-N0-ACU2.html","Alarm GROUP-N0-ACU2



GROUP: Net A not connected to ACU2.

Alarm GROUP-N0-ACU2
===================

GROUP: Net A not connected to ACU2.

Description
-----------

ACU2 Controller not connected to network A  
  
This group alarm is raised because both EICU A and EICU B report, that the ACU2 Controller is disconnected from network A. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Cable failure.  
- ACU2 Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- ACU2 Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/ACU3-8047-NA04.html","Alarm ACU3-8047-NA04



ACU / I/O Configuration / Ch20,8047-NA,CR Combi Val Pist Dist / Suprv. Ch20,8047-NA,CR Combi Val Pi.

Alarm ACU3-8047-NA04
====================

Suprv. Ch20,8047-NA,CR Combi Val Pi.

Description
-----------

Channel input is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or  
- ACU3 Controller input channel failure  
- Converter Failure.

Effect
------

Detection of 'limp home' activation is not possible.

Suggested actions
-----------------

Check:  
- Cabling  
- ACU3 Controller input channel / channel loop current   
  
If the problem persists: Replace ACU3 Controller."
"docs_key://automation/me_c_mk2/alarms/GROUP-ATP-CCU3.html","Alarm GROUP-ATP-CCU3



GROUP: FIVA Amplifier Thermal Protection Active (CCU3) [SLD].

Alarm GROUP-ATP-CCU3
====================

GROUP: FIVA Amplifier Thermal Protection Active (CCU3) [SLD].

Description
-----------

Amplifier has shut down due to too high FIVA current consumption  
  
This group alarm is raised because Amplifier has reached the current limit. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- FIVA failure, or   
- Cabling failure, or   
- Amplifier failure, or  
- CCU fuse (F9) for amplifier is blown.

Effect
------

No fuel injection.   
No exhaust valve operation.   
Slowdown is requested.

Suggested actions
-----------------

1. Check FIVA cabling  
2. Stop the engine at first opportunity   
3. Go to: 'Maintenance' -> 'Troubleshooting' -> 'HCU'   
4. Test failing unit's injection and exhaust valve operation   
5. Compare signals from failing unit to signals from a well functioning unit  
6. Reduce 'Chief Index limit [%]' first and then Re-enable HCU:  
  
'Chief Limiters' -> 'Chief Index limit [%]' below 40 %.  
'Status' -> 'Cylinder Value Status' -> 'HCU Status and reset' Reset 'Fault' button.  
Set again 'Chief Index limit [%]' to the same value as before.   
  
If the problem persists replace or exchange, one part at a time:   
- FIVA valve  
- FIVA amplifier   
- FIVA cabling  
- CCU."
"docs_key://automation/me_c_mk2/alarms/GROUP-N0-EICUB.html","Alarm GROUP-N0-EICUB



GROUP: Net A not connected to EICUB.

Alarm GROUP-N0-EICUB
====================

GROUP: Net A not connected to EICUB.

Description
-----------

EICUB Controller not connected to network A  
  
This group alarm is raised because both EICU A and EICU B report, that the EICUB Controller is disconnected from network A. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Cable failure.  
- EICUB Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- EICUB Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SCU1-SBAT.html","Alarm SCU1-SBAT



SCU\* / System / Battery Level Low.

Alarm SCU1-SBAT
===============

Battery Level Low.

Description
-----------

SCU1 Controller battery is low.

Cause
-----

Battery worn out.

Effect
------

If SCU1 Controller remains switched on: No effect  
  
If SCU1 Controller is switched off or power is lost: SCU1 Controller will loose its time settings.

Suggested actions
-----------------

Replace battery when convenient."
